web-scraper-order,web-scraper-start-url,products,products-href,enter,enter-href,image-src,features,specs
"1649630848-1160","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon       Fleece Dust Bags (5PK) - 9 Gallon (49-90-1989) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1989","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1989_2.png?mw=520&mh=520&hash=0DA5B6FAC7C04FAE4206846CA62EEAB8","Fully enclosed bag to control dust and acts as a pre-filter",""
"1649630944-1928","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","Voltage"
"1649630821-1006","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      Fleece Dust Bags (5PK) - 12 Gallon (49-90-1999) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1999","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1999_2.png?mw=520&mh=520&hash=6EF4AC1DEA93A08F165268CBECB6ECDA","Fully enclosed bag to control dust and acts as a pre-filter",""
"1649630830-1066","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Round Brush Tool (49-90-2001) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2001","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2001_2.png?mw=520&mh=520&hash=46C3CC5E19893FE819272100171F19F5","","Width"
"1649630867-1301","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","","14.02 in"
"1649630842-1130","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Crevice Tool (49-90-2008) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2008","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2008_1.png?mw=520&mh=520&hash=0CC9ABF9E15BB9738055B621B468A185","","2.75 in"
"1649630930-1758","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","REDLINK PLUS™ Intelligence: Most advanced system of electronics in the industry, enabling communication between batteries and tools, allowing for unmatched levels of performance and protection.",""
"1649630827-1051","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 16' Flexible Hose (49-90-2004) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2004","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2004_1.png?mw=520&mh=520&hash=A1035F501ABA0E3AA31BEF1179B6730B","","Compatible Machine Type"
"1649630882-1398","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","109 CFM & 77"" of Suction",""
"1649630903-1583","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","64.25 lbs"
"1649630882-1407","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","","Weight"
"1649630864-1262","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","REDLITHIUM™ HIGH OUTPUT™ Battery Pack (Not Included): Provides 50% more power and runs 50% cooler versus standard REDLITHIUM™ Battery. Superior pack construction, electronics and performance deliver more work per charge and more work over pack lifespan than any battery on the market.",""
"1649630845-1151","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","","Height"
"1649630845-1142","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","Gray color ring for quick identification of its 1-7/8” diameter",""
"1649630845-1153","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","","Width"
"1649630930-1760","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","Square head design delivers greater amplitude for increased productivity compared to round heads",""
"1649630941-1881","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","Reversible Belt Hook",""
"1649630833-1082","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Dust Extraction Adaptor Kit (49-90-2000) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2000","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2000_1.png?mw=520&mh=520&hash=61AEEF24BD8DB500D49A90401B7A14DA","","Height"
"1649630864-1263","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","Low profile, flathead design provides more access to tight spaces where a traditional 5"" grinder would not be able to reach.",""
"1649630921-1708","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","",""
"1649630936-1872","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","Shaft Length"
"1649630921-1684","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","Quickly swap or clean filters with the easy access quarter turn design",""
"1649630882-1397","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","1-7/8"" Hose Diameter",""
"1649630864-1272","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","","Cordless"
"1649630882-1396","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","Replacement Large Wet/Dry Vacuum High Efficiency Filter Model Number: 49-90-1978",""
"1649630873-1344","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","","3 Year Limited Warranty"
"1649630900-1541","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","Fits All M18™ Batteries",""
"1649630941-1909","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","","1 1/4"" - 2 1/2"""
"1649630924-1711","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","Max Air Volume up to 400 CFM",""
"1649630821-1005","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      Fleece Dust Bags (5PK) - 12 Gallon (49-90-1999) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1999","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1999_2.png?mw=520&mh=520&hash=6EF4AC1DEA93A08F165268CBECB6ECDA","Includes (5) Fleece Dust Bags",""
"1649630818-999","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Wet Floor Nozzle (49-90-2005) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2005","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2005_2.png?mw=520&mh=520&hash=8F3B94E88A562A0F51AED84FC9AAD8CA","","Width"
"1649630930-1791","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Shaft Length"
"1649630867-1289","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","RAPIDSTOP™ Brake stops most wheels in less than 2 seconds.",""
"1649630930-1761","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","Generates up to 3 times more power than comparable cordless pencil concrete vibrators",""
"1649630888-1449","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      Premium Wet/Dry Vacuum Cart (0933-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0933-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0933-20_1_v2.png?mw=520&mh=520&hash=2973C5E47F24B8F856CA5FC48B40065B","","Length"
"1649630864-1276","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Slide Switch Lock-On (2887-20) 4.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2887-20","/-/media/Products/Power-Tools/Cordless/Grinders/2887/2887-20_1.png?mw=520&mh=520&hash=B33820AE8E8075EF641D161441701D16","","14.02 in"
"1649630909-1617","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      9 Gallon Wet/Dry Vacuum Tank (0912-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0912-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0912-20_1.png?mw=520&mh=520&hash=1E9FB9C66ADDC6EC1218EA660023CFE2","Grip handles for easy carrying and emptying",""
"1649630906-1594","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 15mm Random Orbital Polisher (2684-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2684-20","/-/media/Products/Power-Tools/Cordless/Sanders-and-Polishers/2684/2684-20_1.png?mw=520&mh=520&hash=F70E9B6A815E6D1B3E29F3ECE5CBCA18","5 in. pad capacity",""
"1649630861-1254","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","","Height"
"1649630857-1231","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Slide Switch Lock-On (2889-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2889-20","/-/media/Products/Power-Tools/Cordless/Grinders/2889/2889-20_1.png?mw=520&mh=520&hash=895D7B9976185F41E5CEC663CA8391AA","","2.756 in"
"1649630870-1310","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6 Gallon Wet/Dry Vacuum Tank (0922-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0922-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0922-20_1.png?mw=520&mh=520&hash=FB6F01A1C12DFC28F6F6C340F793B4D8","The 6 Gallon Wet/Dry Vacuum Tank is part of the Most Versatile Wet/Dry Vacuum System. Interchange motor heads, tanks, and carts for varying performance, holding capacity, and mobility with the easy access foot pedal",""
"1649630827-1054","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 16' Flexible Hose (49-90-2004) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2004","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2004_1.png?mw=520&mh=520&hash=A1035F501ABA0E3AA31BEF1179B6730B","",""
"1649630848-1161","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon       Fleece Dust Bags (5PK) - 9 Gallon (49-90-1989) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1989","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1989_2.png?mw=520&mh=520&hash=0DA5B6FAC7C04FAE4206846CA62EEAB8","Strong fleece material and durable bag construction",""
"1649630873-1331","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","MAX POWER MODE delivers up to 31 minutes of continuous cleaning time, and up to 1,000 ft2 of debris clean up per charge on a M18™ REDLITHIUM™ HIGH OUTPUT™ HD12.0 Battery Pack",""
"1649630839-1109","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Floor Utility Nozzle (49-90-2009) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2009","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2009_2.png?mw=520&mh=520&hash=A48CAE125B91317A34550DFB7A75E198","7"" cleaning width",""
"1649630944-1940","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","10.62 lbs"
"1649630824-1036","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 9' Flexible Hose (49-90-2006) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2006","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2006_1.png?mw=520&mh=520&hash=DAFF583C7420F6BB01A638C04C0C7E0E","","3 in"
"1649630891-1464","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","88"" of Suction",""
"1649630944-1944","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","3.5 in"
"1649630854-1196","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      AIR-TIP™ 3-Piece Automotive Vacuum Tool Kit (49-90-2019A) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2019A","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2019A_2.png?mw=520&mh=520&hash=127F8FBF72A670A1B551A8D0BFAD741F","AIR-TIP™ 3-in-1 Crevice and Brush Tool has a reversible brush head for multiple cleaning solutions",""
"1649630873-1358","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","",""
"1649630930-1773","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Length"
